"pr2_accession"	"tax"
"EF628673.1.585_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"EF628690.1.586_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"EF628723.1.590_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"EF628734.1.585_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"EF628738.1.586_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"FJ482822.1.723_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"FJ483290.1.724_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"FJ483315.1.720_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"FJ483300.1.721_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"FJ483305.1.718_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"FJ483359.1.683_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"FJ482825.1.723_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"FJ483092.1.724_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"FJ483344.1.719_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"FJ483295.1.722_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"JQ244017.1.576_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"JQ242082.1.576_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"JQ243114.1.576_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"JQ243197.1.576_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"JQ244299.1.576_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"JQ241891.1.576_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"JQ243864.1.576_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"KM067426.1.1095_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"KP685325.1.1152_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"KP686536.1.549_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"KP273880.1.548_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"KP273900.1.548_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
