"pr2_accession"	"tax"
"KU314422.1.528_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU314426.1.524_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU314430.1.525_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU302699.1.528_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU302703.1.526_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU302707.1.527_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU314424.1.524_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU314428.1.524_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU314433.1.524_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU302698.1.528_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU302702.1.526_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU302706.1.526_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU314423.1.528_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU314427.1.527_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU314431.1.524_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU302700.1.528_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU302704.1.526_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU302708.1.527_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU314421.1.527_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU314425.1.528_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KU314429.1.524_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_heteracantha"
"KP719186.1.1325_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_jeppesenii"
"KP719185.1.1986_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_jeppesenii"
"AB902166.1.2015_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_jeppesenii"
"OBEP010278198.109.1390_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_jeppesenii"
"OBEP011386417.10.1211_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_jeppesenii"
"OBEP011505812.19.1260_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_jeppesenii"
"OBEP010267888.168.1450_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_jeppesenii"
"OBEP010275905.1.1508_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_jeppesenii"
"KU559317.1.665_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_limbata"
"MG011337.1.1850_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_novazelandica"
"OBEP010888094.1.1377_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_novazelandica"
"FJ410571.1.800_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"HM017145.1.1969_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"JN568811.1.1738_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"HM017146.1.1985_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"HM017147.1.2020_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"AB970442.1.582_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"EU646904.1.566_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"GU970396.1.541_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"GU970502.1.541_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"GU970497.1.541_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"JF775007.1.541_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"KP686495.1.566_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_sp."
"AY686573.1.2032_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"AY183893.1.2035_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681503.1.1870_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
