"pr2_accession"	"tax"
"HQ998972.1.538_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_sp."
"HQ998975.1.539_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_sp."
"HQ999023.1.538_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_sp."
"HQ999145.1.538_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_sp."
"HQ998928.1.539_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_sp."
"HQ998978.1.538_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_sp."
"HQ999024.1.538_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_sp."
"HQ999055.1.539_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_sp."
"HQ999174.1.538_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_sp."
"JF775274.1.538_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_sp."
"HQ999077.1.539_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_sp."
