"pr2_accession"	"tax"
"AB053489.1.2208_G"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"AF175535.1.1788_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"HQ687561.1.1738_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"AF169336.1.1807_UC"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"AB053488.1.2100_G"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"AB053488.1.2100_R"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KF219753.1.1775_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KF219751.1.1738_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KF219752.1.1794_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"AF169336.1.1807_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"AF169337.1.1804_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KF219757.1.1714_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KF219754.1.1736_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"AF175532.1.1789_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"AF175528.1.1807_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"EU289023.1.1707_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"AF175537.1.1416_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KJ023695.1.1718_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KJ023696.1.1700_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KJ023697.1.1699_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KJ023698.1.1717_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KJ023699.1.1717_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KJ023700.1.1699_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"AH015108.1.525_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KM453242.1.1781_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KP279673.1.2947_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
