"pr2_accession"	"tax"
"DQ374377.1.1668_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_gasparrinii"
"DQ374376.1.1669_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_gasparrinii"
"DQ374372.1.1668_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_gasparrinii"
"DQ374370.1.1668_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_gasparrinii"
"DQ374374.1.1668_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_gasparrinii"
"DQ374369.1.1668_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_gasparrinii"
"DQ374375.1.1668_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_gasparrinii"
"DQ374389.1.1669_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_hyalacanthum"
"DQ374388.1.1669_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_hyalacanthum"
"DQ374387.1.1669_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_hyalacanthum"
"DQ374386.1.1330_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_micracanthum"
"DQ374385.1.1668_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_micracanthum"
