pr2_accession	domain	supergroup	division	subdivision	class	order	family	genus	species	pr2_annotated	gb_strain
KY987566.1.635_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Callophycus	Callophycus_densus	0	
KY987568.1.635_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Callophycus	Callophycus_serratus	0	
OM835756.1.797_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Caulacanthus	Caulacanthus_okamurae	0	 
GFGM01049344.1770.3467_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Chondrus	Chondrus_crispus	0	
KY987563.1.635_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Chondrus	Chondrus_nipponicus	0	
KY987564.1.635_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Chondrus	Chondrus_nipponicus	0	
KY987565.1.595_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Chondrus	Chondrus_nipponicus	0	
KY987560.1.586_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Delisea	Delisea_pulchra	0	
KY659416.1.1737_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Dilsea	Dilsea_californica	0	
MW584360.1.1710_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Dilsea	Dilsea_californica	0	
GFKP01002035.1926.3696_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Eucheuma	Eucheuma_denticulatum	0	
GFKP01005889.1926.3696_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Eucheuma	Eucheuma_denticulatum	0	
GFKZ01015726.1565.3334_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Eucheuma	Eucheuma_denticulatum	0	
HM235648.1.692_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Eucheuma	Eucheuma_denticulatum	0	
MT193823.1.1685_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Gigartinales_XX	Gigartinales_XX_sp.	0	
KY987571.1.627_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Gigartinales_XX	Gigartinales_XX_sp.	0	
MG680738.1.635_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Hypnea	Hypnea_charoides	0	
OL828741.1.866_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Hypnea	Hypnea_ramentacea	0	
KJ609527.1.527_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Hypnea	Hypnea_ramentacea	0	
KY987570.1.635_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Hypnea	Hypnea_sp.	0	
NADL02000137.11679.13444_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Kappaphycus	Kappaphycus_alvarezii	0	
NADL02000128.19513.21278_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Kappaphycus	Kappaphycus_alvarezii	0	
NADL02000183.10832.12597_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Kappaphycus	Kappaphycus_alvarezii	0	
NADL02000603.19002.20766_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Kappaphycus	Kappaphycus_alvarezii	0	
NADL02000804.154977.156740_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Kappaphycus	Kappaphycus_alvarezii	0	
NADL02000128.1212.2975_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Kappaphycus	Kappaphycus_alvarezii	0	
KT799800.1.1642_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Kappaphycus	Kappaphycus_alvarezii	0	
KT373854.1.1072_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Kappaphycus	Kappaphycus_alvarezii	0	
OP032191.1.522_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Peyssonnelia	Peyssonnelia_novae-hollandiae	0	
OP032201.1.1756_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Peyssonnelia	Peyssonnelia_rubra	0	
OP032202.1.1744_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Peyssonnelia	Peyssonnelia_rubra	0	
OP032197.1.1742_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Peyssonnelia	Peyssonnelia_rubra	0	
OP032200.1.1735_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Peyssonnelia	Peyssonnelia_rubra	0	
KY659415.1.1360_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Peyssonnelia	Peyssonnelia_rubra	0	
OP032192.1.875_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Peyssonnelia	Peyssonnelia_rubra	0	
OM835755.1.835_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Peyssonnelia	Peyssonnelia_rubra	0	 
OM835754.1.834_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Peyssonnelia	Peyssonnelia_rubra	0	 
KY987569.1.629_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Peyssonnelia	Peyssonnelia_sp.	0	
KY987567.1.614_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Portieria	Portieria_hornemanii	0	
KX417372.1.1787_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Ramicrusta	Ramicrusta_sp.	0	
OP032206.1.865_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Ramicrusta	Ramicrusta_sp.	0	
KU382040.1.1720_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Rissoella	Rissoella_verruculosa	0	
KY682877.1.1732_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Sonderopelta	Sonderopelta_coriacea	0	
NADL02000791.123544.125227_U	Eukaryota	Archaeplastida	Rhodophyta	Rhodophyta_X	Florideophyceae	Gigartinales	Gigartinales_X	Tikvahiella	Tikvahiella_candida	0	
