"pr2_accession"	"tax"
"AF166380.1.1793_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"AF166381.1.1793_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"FJ354984.1.1047_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"KC911760.1.832_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"AY425300.1.1772_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"EU143390.1.905_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"AY180027.1.1714_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"JN693217.1.861_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"HQ867027.1.870_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"EF100340.1.1420_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"HQ394044.1.804_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"HQ866998.1.876_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"GU072518.1.956_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"EU143389.1.906_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"AF166379.1.1793_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"EF527185.1.1560_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"AB694718.1.560_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"JN811658.1.561_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"KP685330.1.1134_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"KP685331.1.1134_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"OBEP010890948.1.1471_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Chlorodendrales_XX; Chlorodendrales_X_sp."
"JX869395.1.958_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Scherfellia; Scherfellia_sp."
"JX869396.1.952_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Scherfellia; Scherfellia_sp."
"X68484.4.1753_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Scherffelia; Scherffelia_dubia"
"JF774985.1.528_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Scherffelia; Scherffelia_dubia"
"KC440839.1.548_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Scherffelia; Scherffelia_dubia"
"KC440715.1.529_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Scherffelia; Scherffelia_dubia"
"KJ756817.1.1785_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_apiculata"
"JN376804.1.1694_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_astigmatica"
"AB694685.1.710_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_astigmatica"
"AB694700.1.510_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_astigmatica"
"KC440796.1.545_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_astigmatica"
"FJ559389.1.1641_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"FJ559385.1.1653_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"FJ559384.1.1641_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"FJ559388.1.1641_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"JF275657.1.500_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"KR904909.1.1296_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"KU561107.1.1719_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"KU561142.1.1713_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"KU561160.1.1713_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"MG022699.1.1741_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"MG022704.1.873_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"OBEP010927323.1.1518_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"MN634979.1.648_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_carteriiformis"
"KT860867.1.1601_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chui"
"KT860866.1.1566_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chui"
"KC594688.1.1806_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chuii"
"HF931098.1.1689_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chuii"
"DQ207405.1.1793_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chuii"
"FJ559401.1.1642_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chuii"
"JN903999.1.1751_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chuii"
"MH919395.1.630_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chuii"
"AJ437327.1.540_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chuii"
"AJ437326.1.541_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chuii"
"MW195044.1.1636_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chuii"
"MW195043.1.1636_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chuii"
"KC493802.1.507_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_chuii"
"FJ536748.1.1073_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"U05039.1.1805_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"KT860913.1.1647_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"KT860914.1.1649_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"MT982710.1.1594_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"AY145103.1.533_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"FJ222093.1.590_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"FJ949479.1.506_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"JN693159.1.561_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"JN418960.1.522_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"JN693212.1.752_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"JX457431.1.1525_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"KJ638873.1.714_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"KR019726.1.714_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"KM277401.1.714_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"KR138571.1.712_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"KR138570.1.713_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"KR019725.1.711_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"KU561213.1.1710_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"LC632959.1.689_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_convolutae"
"HE610130.1.1777_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_cordiformis"
"JN090902.1.1794_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_cordiformis"
"AB971069.1.1245_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_cordiformis"
"AB971070.1.1246_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_cordiformis"
"AJ862466.1.517_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_cordiformis"
"KX998797.1.1109_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_cordiformis"
"KX998791.1.1093_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_cordiformis"
"KX998799.1.1081_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_cordiformis"
"KJ756816.1.1474_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_gracilis"
"KJ756818.1.1795_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_inconspicua"
"HQ651184.1.1626_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_indica"
"JF708170.1.504_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_indica"
"JF708179.1.641_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_indica"
"OL764499.1.999_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_indica"
"MZ436001.1.1076_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ436000.1.1020_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435999.1.1610_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435998.1.1616_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435997.1.1631_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435996.1.1653_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435995.1.1541_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435994.1.1601_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435993.1.1596_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435992.1.1555_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435991.1.1570_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435990.1.1613_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435989.1.1669_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435988.1.1660_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"MZ435987.1.1676_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"JQ423158.1.529_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"KU352751.1.685_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_jejuensis"
"AJ431370.1.1701_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_kochiensis"
"KC440628.1.527_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_kochiensis"
"KC440653.1.526_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_kochiensis"
"KC440728.1.529_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_kochiensis"
"KC440634.1.527_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_kochiensis"
"KC440781.1.529_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_kochiensis"
"HE610131.1.1771_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_marina"
"KT023599.1.1636_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_marina"
"KX668263.1.1181_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_marina"
"KY054995.1.1744_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_marina"
"JF275656.1.500_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_marina"
"HM227316.1.526_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_marina"
"KC440633.1.527_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_marina"
"KC440671.1.529_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_marina"
"KC440714.1.529_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_marina"
"KC455071.1.509_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_marina"
"KC440644.1.527_U"	"Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis_marina"
