"pr2_accession"	"tax"
"MH385185.1.1044_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385189.1.1136_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385201.1.1789_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385205.1.1109_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385209.1.1116_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385213.1.985_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385217.1.937_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385174.1.981_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385183.1.1098_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385211.1.1114_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385215.1.986_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385167.1.1120_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385188.1.1116_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385212.1.1100_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"MH385216.1.1046_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantessa; Grantessa_sp."
"AF452021.1.1717_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantia; Grantia_compressa"
"JQ272324.1.1763_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantiopsis; Grantiopsis_cylindrica"
"AM180978.1.1799_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantiopsis; Grantiopsis_heroni"
"AF182193.1.1805_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantiopsis; Grantiopsis_sp."
"AF452019.1.1803_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantiopsis; Grantiopsis_sp."
"AM180977.1.1799_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Grantiopsis; Grantiopsis_sp."
"AM180963.1.1752_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Guancha; Guancha_sp."
"AM180969.1.1791_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Lelapiella; Lelapiella_incrustans"
"AF452016.1.1804_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucaltis; Leucaltis_clathria"
"AF452022.1.1717_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucandra; Leucandra_aspera"
"AM180974.1.1799_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucandra; Leucandra_nicolae"
"MH385165.1.1126_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucandra; Leucandra_nicolae"
"MH385181.1.1128_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucandra; Leucandra_nicolae"
"MH385180.1.1104_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucandra; Leucandra_nicolae"
"MH385178.1.1109_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucandra; Leucandra_nicolae"
"MH385191.1.1109_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucandra; Leucandra_nicolae"
"MH385163.1.1121_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucandra; Leucandra_nicolae"
"MH385179.1.1126_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucandra; Leucandra_nicolae"
