"pr2_accession"	"tax"
"LT631055.1.1827_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631059.1.1851_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631063.1.1851_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631067.1.1835_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631071.1.1821_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631028.1.1830_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631032.1.1822_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631036.1.1849_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631040.1.1815_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631044.1.1827_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631048.1.1864_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631056.1.1827_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631060.1.1820_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631072.1.1865_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631076.1.1824_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_kimbeensis"
"LT631050.1.1838_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_lutkeni"
"LT631034.1.1826_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_lutkeni"
"LT631033.1.1826_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_lutkeni"
"LT631073.1.1862_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_vaughani"
"LT631064.1.1881_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_vaughani"
"LT631068.1.1881_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Acropora; Acropora_vaughani"
"EU190850.1.1775_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinauge; Actinauge_richardi"
"KJ483023.1.1737_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinernus; Actinernus_elongatus"
"AJ133552.1.1798_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinia; Actinia_equina"
"KT852174.1.1728_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinia; Actinia_equina"
"EU190845.1.1768_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinia; Actinia_fragacea"
"DQ831259.1.780_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinia; Actinia_fragacea"
"FJ489437.1.1789_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinoscyphia; Actinoscyphia_plebeia"
"GU473302.1.861_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinostola; Actinostola_chilensis"
"EU190843.1.1819_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinostola; Actinostola_crassicornis"
"KJ483032.1.1185_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinostola; Actinostola_georgiana"
"FJ489440.1.1741_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinothoe; Actinothoe_sphyrodeta"
"DQ831276.1.699_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinothoe; Actinothoe_sphyrodeta"
"EF589070.1.1782_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Actinotryx; Actinotryx_sanctithomae"
"FJ489436.1.1800_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Adamsia; Adamsia_palliata"
"DQ831245.1.505_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Adamsia; Adamsia_palliata"
"DQ831265.1.538_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Adamsia; Adamsia_palliata"
"LT631109.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
