pr2_accession	domain	supergroup	division	subdivision	class	order	family	genus	species	pr2_annotated	gb_strain
KJ668060.1.1771_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_polymorpha	1	JEL488 (Longcore)
KJ668075.1.1771_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_polymorpha	1	
KJ668059.1.1704_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_polymorpha	1	JEL486 (Longcore)
KJ668061.1.1781_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_sp.	1	JEL490 (Longcore)
KJ668079.1.1781_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_sp.	1	
KJ668074.1.1775_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_sp.	1	
KJ668080.1.1773_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_sp.	1	
KJ668072.1.1772_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_sp.	1	
KJ668067.1.1735_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_sp.	1	JEL502 (Longcore)
AB016019.1.1731_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_sp.	1	UBC 70-1
KJ668078.1.1717_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_sp.	1	ATCCMYA-4808
AY349029.1.958_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis_sp.	1	M53B
AY635839.1.2540_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Oedogoniomycetaceae	Oedogoniomyces	Oedogoniomyces_sp.	1	
KJ668085.1.2427_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Oedogoniomycetaceae	Oedogoniomyces	Oedogoniomyces_sp.	1	UCBMGCR90
AY349026.1.970_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Oedogoniomycetaceae	Oedogoniomyces	Oedogoniomyces_sp.	1	CR84
AY349025.1.969_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Monoblepharidales	Oedogoniomycetaceae	Oedogoniomyces	Oedogoniomyces_sp.	1	CR90
DQ536481.1.1783_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Cyllamyces	Cyllamyces_aberensis	1	
MCOG01001751.1030.2826_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix_californiae	1	G1
MCOG01000947.10725.12521_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix_californiae	1	G1
HQ585898.1.1782_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix_frontalis	1	NGL25
HQ585897.1.1775_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix_frontalis	1	NGL01
X80341.1.1736_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix_frontalis	1	L2
EF014370.1.1695_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix_frontalis	1	EB188
GQ403049.1.751_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix_frontalis	1	YAK11
DQ322625.1.1758_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix_sp.	1	GE13
M59761.1.1717_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix_sp.	1	LM-2
FJ687479.1.751_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix_sp.	1	YQ1
FJ687480.1.746_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix_sp.	1	YQ2
JQ014056.1.1183_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Orpinomyces	Orpinomyces_sp.	1	C1A
JQ014055.1.1182_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Orpinomyces	Orpinomyces_sp.	1	C1B
AJ864616.202.1070_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Orpinomyces	Orpinomyces_sp.	1	
AJ864613.202.1070_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Orpinomyces	Orpinomyces_sp.	1	
AJ864615.202.1068_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Orpinomyces	Orpinomyces_sp.	1	
AJ864614.202.1067_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Orpinomyces	Orpinomyces_sp.	1	
AJ864475.1.841_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Orpinomyces	Orpinomyces_sp.	1	
EU373507.1.666_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Orpinomyces	Orpinomyces_sp.	1	GMLF19
JQ014037.1.515_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Orpinomyces	Orpinomyces_sp.	1	KF6
JQ014033.1.515_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Orpinomyces	Orpinomyces_sp.	1	ZU1
MCFH01000027.16113.17906_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces_finnis	1	finn
KT305989.1.536_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces_irregularis	1	KF9
HQ585899.1.1782_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces_sp.	1	PGL01
HQ585900.1.1695_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces_sp.	1	PGL25
DQ322624.1.1463_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Olpidiales	Olpidiaceae	Olpidium	Olpidium_brassicae	1	
AF164278.1.2228_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Arkaya	Arkaya_lepida	1	JEL93
HQ901771.1.1688_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Arkaya	Arkaya_serpentina	1	
HQ901768.1.1684_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Arkaya	Arkaya_sp.	1	
HQ901765.1.1669_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Arkaya	Arkaya_sp.	1	
HQ901767.1.1669_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Arkaya	Arkaya_sp.	1	
HQ901770.1.1669_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Arkaya	Arkaya_sp.	1	
HQ901769.1.1677_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Karlingiomyces	Karlingiomyces_asterocystis	1	
HQ901774.1.1632_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Karlingiomyces	Karlingiomyces_sp.	1	
AF164274.1.1036_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Lacustromyces	Lacustromyces_hiemalis	1	JEL31
AH009039.1.1036_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Lacustromyces	Lacustromyces_hiemalis	1	JEL31
HQ901766.1.1663_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Neokarlingia	Neokarlingia_chitinophila	1	
AY601711.1.1784_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Polychytrium	Polychytrium_aggregatum	1	JEL109
KJ464408.1.1000_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Polychytrium	Polychytrium_aggregatum	1	
HQ901772.1.1691_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Polychytrium	Polychytrium_sp.	1	
HQ901773.1.1655_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polychytriales	Polychytriales_X	Polychytrium	Polychytrium_sp.	1	
KX449337.1.1063_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Polyphagales	Polyphagaceae	Polyphagus	Polyphagus_parasiticus	1	Pp
AY635829.1.1724_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	JEL318 (J.E. Longcore)
AF164249.1.1086_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	BK57-5
AH009027.1.1086_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	BK57-5
GQ160454.1.1072_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	
GQ160455.1.1048_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	
AF164251.1.1046_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	BK47-07
AH009028.1.1046_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	BK47-07
GQ160456.1.1045_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	
AY349044.1.972_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	C52
AY349045.1.971_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	C53
AH009028.1147.1722_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	BK47-07
AH009027.1187.1753_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea	1	BK57-5
AF164263.1.1045_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Alphamycetaceae	Alphamyces	Alphamyces_chaetifer	1	JEL39
MT998435.1.1106_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Ericiomycetaceae	Ericiomyces	Ericiomyces_syringoforeus	1	E4
KF160859.1.1218_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Gorgonomycetaceae	Gorgonomyces	Gorgonomyces_haynaldii	1	
DQ536478.1.1769_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Kappamycetaceae	Kappamyces	Kappamyces_laurelensis	1	
JN940937.1.1049_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Kappamycetaceae	Kappamyces	Kappamyces_sp.	1	BR 316 (DAOM)
QUAD01000005.1696858.1698657_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	RTP6
AATT01000236.4789.6585_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JEL423
AATT01000250.10057.11851_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JEL423
ADAR01000198.2263.4057_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
AATT01000242.6004.7798_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JEL423
ADAR01000197.5775.7568_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
ADAR01000207.5463.7256_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
ADAR01000191.5259.7052_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
ADAR01000039.20501.22294_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
ADAR01000320.3340.5133_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
ADAR01000075.9325.11117_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
AATT01000051.18188.19980_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JEL423
QUAD01000003.12650.14430_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	RTP6
QUAD01000026.12026.13806_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	RTP6
QUAD01000040.19999.21779_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	RTP6
QUAD01000034.13602.15382_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	RTP6
QUAD01000054.17330.19109_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	RTP6
ADAR01000067.1.1758_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
ADAR01000319.155601.157347_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
ADAR01000268.1.1731_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
AF051932.1.1726_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	
AATT01000253.5781.7462_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JEL423
AATT01000235.146421.147973_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JEL423
ADAR01000237.37255.38756_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
QUAD01000053.12646.14038_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	RTP6
AATT01000336.59.1381_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JEL423
AATT01000098.1.1318_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JEL423
ADAR01000069.1.1210_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JAM81
AF164301.1.1061_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JEL197
AH009052.1.1061_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JEL197
AH009052.1162.1733_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_dendrobatidis	1	JEL197
KC762294.1.1070_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Batrachochytrium	Batrachochytrium_salamandrivorans	1	
DQ322622.1.1771_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Boothiomyces	Boothiomyces_macroporosum	1	PL AUS 21
JN940945.1.1050_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_chlorogonii	1	BR 102 (DAOM)
DQ536479.1.1771_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_elyensis	1	
JN940944.1.1064_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_littoreum	1	BR 263 (DAOM)
KF160860.1.1230_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_patellarium	1	
LC176286.1.1658_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_planktonicum	1	AstB5
MF163176.1.1416_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_scenedesmi	1	
DQ536488.1.1799_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	
DQ536485.1.1796_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	
AY635827.1.1772_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	JEL354 (J.E. Longcore)
AY635821.1.1760_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	JEL317 (J.E. Longcore)
AY601710.1.1732_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	JEL136
DQ536492.1.1731_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	
AF164270.1.1726_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	JEL151
AF164319.1.1099_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	UGA-F15
AH009061.1.1099_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	UGA-F15
JN940949.1.1048_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	BR 4 (DAOM)
AF164264.1.1035_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	UGA-F16
AH009034.1.1035_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	UGA-F16
AF164266.1.1029_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	JEL138
AH009035.1.1029_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	JEL138
AY349052.1.962_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	BR1
AY349051.1.962_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	LL6
AY349053.1.962_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	GSM3
AY349049.1.961_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	CHA
AY349050.1.953_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	Bevill
AH009061.1200.1775_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	UGA-F15
AH009034.1136.1697_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp.	1	UGA-F16
AY635823.1.1745_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sphaerotheca	1	
JN940947.1.1063_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sphaerotheca	1	BR 89 (DAOM)
AF164259.1.1036_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sphaerotheca	1	JEL08
AH009032.1.1036_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sphaerotheca	1	JEL08
KJ464411.1.914_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sphaerotheca	1	
LC274661.1.1580_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiales_X	Collimyces	Collimyces_mutans	1	KS100
AH009051.1170.1738_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiales_X	Homolaphlyctis	Homolaphlyctis_polyrhiza	1	JEL142
HQ191286.1.2988_U	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiales_X	Rhizophydiales_XX	Rhizophydiales_XX_sp.	1	
